DATE,OPEN,HIGH,LOW,CLOSE,VOL
10/16 15:01,21090,21100,21090,21100,38661
10/16 15:00,21120,21130,21090,21110,62606
10/16 14:55,21100,21130,21100,21120,38208
10/16 14:50,21120,21120,21100,21100,30360
10/16 14:45,21100,21130,21100,21130,39997
10/16 14:40,21100,21120,21090,21100,34911
10/16 14:35,21090,21110,21080,21100,18796
10/16 14:30,21100,21100,21070,21090,40813
10/16 14:25,21110,21120,21090,21090,28571
10/16 14:20,21090,21120,21080,21110,55823
10/16 14:15,21070,21090,21070,21080,12432
10/16 14:10,21070,21090,21070,21070,47202
10/16 14:05,21040,21100,21040,21070,50031
10/16 14:00,21080,21090,21020,21050,117906
10/16 13:55,21080,21090,21070,21080,21716
10/16 13:50,21090,21090,21070,21090,25335
10/16 13:45,21080,21100,21070,21080,14420
10/16 13:40,21080,21100,21070,21080,56219
10/16 13:35,21050,21090,21050,21090,77515
10/16 13:30,21110,21120,21040,21050,120071
10/16 13:25,21130,21140,21100,21110,55625
10/16 13:20,21120,21130,21110,21120,34117
10/16 13:15,21150,21150,21120,21120,126364
10/16 13:10,21150,21160,21140,21150,23310
10/16 13:05,21150,21160,21140,21150,87070
10/16 13:00,21150,21150,21130,21150,60434
10/16 12:55,21130,21150,21120,21140,60128
10/16 12:50,21100,21140,21100,21130,103033
10/16 12:45,21100,21110,21090,21110,76536
10/16 12:40,21040,21110,21040,21090,98938
10/16 12:35,21190,21200,21020,21050,684706
10/16 11:35,21250,21250,21250,21250,4347
10/16 11:30,21270,21270,21250,21250,15908
10/16 11:25,21260,21270,21260,21260,16856
10/16 11:20,21280,21280,21260,21270,23094
10/16 11:15,21260,21280,21260,21280,28673
10/16 11:10,21270,21270,21250,21260,16164
10/16 11:05,21270,21280,21260,21270,20575
10/16 11:00,21260,21280,21250,21270,23688
10/16 10:55,21260,21260,21250,21250,32108
10/16 10:50,21260,21280,21250,21260,30425
10/16 10:45,21250,21260,21250,21260,4874
10/16 10:40,21240,21260,21240,21250,29737
10/16 10:35,21240,21250,21230,21230,37322
10/16 10:30,21220,21250,21220,21240,9450
10/16 10:25,21220,21240,21220,21220,11086
10/16 10:20,21240,21240,21220,21230,55593
10/16 10:15,21250,21260,21240,21250,19730
10/16 10:10,21290,21290,21240,21250,60755
10/16 10:05,21230,21300,21230,21290,180999
10/16 10:00,21210,21230,21210,21230,15065
10/16 09:55,21220,21230,21200,21210,49673
10/16 09:50,21230,21240,21220,21230,21743
10/16 09:45,21220,21240,21220,21230,33053
10/16 09:40,21200,21230,21200,21220,23825
10/16 09:35,21210,21220,21190,21190,63065
10/16 09:30,21180,21220,21180,21200,55675
10/16 09:25,21200,21210,21180,21190,80239
10/16 09:20,21220,21220,21190,21200,81363
10/16 09:15,21200,21220,21190,21210,60810
10/16 09:10,21200,21240,21190,21200,77967
10/16 09:05,21230,21250,21190,21210,293962
10/15 15:01,21250,21250,21250,21250,38343
10/15 15:00,21270,21280,21230,21240,84278
10/15 14:55,21270,21280,21260,21270,44565
10/15 14:50,21290,21290,21260,21260,21361
10/15 14:45,21270,21290,21270,21280,109700
10/15 14:40,21240,21270,21240,21270,47830
10/15 14:35,21250,21250,21230,21230,14780
10/15 14:30,21230,21250,21220,21240,87730
10/15 14:25,21230,21230,21220,21220,2184
10/15 14:20,21220,21230,21210,21220,31865
10/15 14:15,21240,21240,21220,21220,12865
10/15 14:10,21260,21260,21240,21240,13920
10/15 14:05,21230,21260,21220,21260,44196
10/15 14:00,21230,21250,21230,21240,29683
10/15 13:55,21230,21240,21220,21230,10238
10/15 13:50,21240,21240,21220,21220,5760
10/15 13:45,21220,21240,21210,21240,38286
10/15 13:40,21220,21240,21210,21220,18397
10/15 13:35,21220,21240,21220,21220,40692
10/15 13:30,21210,21230,21210,21230,14996
10/15 13:25,21200,21220,21190,21210,69895
10/15 13:20,21200,21210,21190,21200,32638
10/15 13:15,21170,21200,21170,21200,29388
10/15 13:10,21190,21190,21160,21160,158096
10/15 13:05,21190,21190,21180,21190,13828
10/15 13:00,21190,21200,21180,21180,41612
10/15 12:55,21210,21210,21180,21190,53324
10/15 12:50,21220,21230,21200,21200,25789
10/15 12:45,21230,21240,21210,21230,92408
10/15 12:40,21230,21240,21220,21240,25226
10/15 12:35,21230,21230,21170,21230,311523
10/15 11:35,21270,21270,21270,21270,4230
10/15 11:30,21280,21280,21260,21270,66893
10/15 11:25,21280,21280,21270,21280,15717
10/15 11:20,21280,21290,21270,21280,26221
10/15 11:15,21300,21300,21270,21280,63695
10/15 11:10,21300,21310,21290,21290,15119
10/15 11:05,21300,21310,21300,21300,17453
10/15 11:00,21280,21310,21280,21300,36275
10/15 10:55,21280,21300,21270,21280,81082
10/15 10:50,21320,21320,21280,21290,205933
10/15 10:45,21310,21340,21310,21320,26710
10/15 10:40,21340,21350,21310,21320,62445
10/15 10:35,21320,21350,21320,21340,58539
10/15 10:30,21310,21320,21310,21320,35837
10/15 10:25,21380,21380,21290,21310,120911
10/15 10:20,21330,21380,21330,21370,132307
10/15 10:15,21320,21340,21320,21340,44098
10/15 10:10,21310,21320,21290,21320,46582
10/15 10:05,21300,21320,21290,21320,71388
10/15 10:00,21300,21310,21290,21300,59147
10/15 09:55,21310,21320,21300,21300,66678
10/15 09:50,21320,21330,21310,21310,61353
10/15 09:45,21310,21330,21300,21320,74620
10/15 09:40,21300,21320,21300,21300,31749
10/15 09:35,21310,21320,21290,21310,175624
10/15 09:30,21340,21350,21310,21310,62503
10/15 09:25,21330,21360,21330,21340,130154
10/15 09:20,21340,21350,21320,21330,29343
10/15 09:15,21340,21350,21310,21340,126474
10/15 09:10,21330,21350,21300,21340,131604
10/15 09:05,21320,21340,21300,21330,260620
10/14 15:01,21450,21450,21440,21440,45488
10/14 15:00,21460,21470,21440,21450,108350
10/14 14:55,21470,21480,21460,21460,28498
10/14 14:50,21460,21480,21460,21470,32306
10/14 14:45,21460,21480,21440,21460,108866
10/14 14:40,21470,21470,21450,21460,4608
10/14 14:35,21440,21470,21430,21460,108699
10/14 14:30,21420,21440,21420,21440,29269
10/14 14:25,21430,21430,21420,21420,19444
10/14 14:20,21430,21440,21420,21430,46642
10/14 14:15,21420,21440,21420,21430,8504
10/14 14:10,21430,21440,21430,21430,19561
10/14 14:05,21420,21430,21410,21430,20331
10/14 14:00,21420,21430,21410,21420,11543
10/14 13:55,21420,21430,21420,21430,9633
10/14 13:50,21430,21440,21430,21430,20885
10/14 13:45,21440,21440,21430,21430,13239
10/14 13:40,21430,21450,21430,21440,11913
10/14 13:35,21440,21440,21420,21430,28412
10/14 13:30,21450,21450,21430,21430,21682
10/14 13:25,21470,21470,21440,21440,27079
10/14 13:20,21460,21470,21450,21460,31536
10/14 13:15,21460,21460,21450,21460,6673
10/14 13:10,21440,21460,21430,21460,13875
10/14 13:05,21460,21470,21430,21440,25132
10/14 13:00,21470,21480,21450,21460,39860
10/14 12:55,21470,21480,21470,21470,4782
10/14 12:50,21480,21490,21470,21480,117299
10/14 12:45,21500,21510,21480,21480,123698
10/14 12:40,21490,21510,21480,21500,74080
10/14 12:35,21470,21500,21460,21480,345518
10/14 11:35,21410,21410,21410,21410,10167
10/14 11:30,21390,21420,21390,21410,97877
10/14 11:25,21390,21400,21390,21390,10172
10/14 11:20,21370,21400,21370,21390,56061
10/14 11:15,21350,21380,21350,21380,40657
10/14 11:10,21310,21360,21310,21350,70098
10/14 11:05,21310,21320,21300,21310,69371
10/14 11:00,21330,21340,21310,21320,31111
10/14 10:55,21360,21360,21320,21330,22529
10/14 10:50,21340,21370,21340,21350,73625
10/14 10:45,21320,21350,21320,21340,68622
10/14 10:40,21300,21330,21290,21320,24268
10/14 10:35,21280,21300,21280,21300,28951
10/14 10:30,21280,21300,21280,21290,65170
10/14 10:25,21310,21310,21260,21280,178637
10/14 10:20,21360,21370,21300,21300,152394
10/14 10:15,21350,21370,21350,21360,16230
10/14 10:10,21350,21370,21350,21360,29512
10/14 10:05,21340,21350,21330,21350,129206
10/14 10:00,21340,21350,21330,21340,46234
10/14 09:55,21330,21350,21330,21340,5206
10/14 09:50,21360,21370,21330,21340,36850
10/14 09:45,21340,21370,21330,21350,81704
10/14 09:40,21330,21340,21320,21330,74701
10/14 09:35,21330,21340,21320,21330,32463
10/14 09:30,21330,21340,21320,21320,35463
10/14 09:25,21310,21350,21300,21340,76056
10/14 09:20,21310,21320,21300,21310,92614
10/14 09:15,21310,21320,21300,21320,31877
10/14 09:10,21310,21330,21300,21310,141721
10/14 09:05,21290,21320,21260,21310,227335
10/13 15:01,21390,21390,21390,21390,57289
10/13 15:00,21390,21410,21390,21390,103007
10/13 14:55,21390,21400,21380,21400,75812
10/13 14:50,21400,21410,21380,21390,56067
10/13 14:45,21410,21430,21400,21410,28404
10/13 14:40,21420,21430,21400,21410,19718
10/13 14:35,21420,21430,21410,21410,29585
10/13 14:30,21400,21430,21400,21420,66795
10/13 14:25,21390,21410,21390,21400,82152
10/13 14:20,21400,21400,21380,21390,140532
10/13 14:15,21390,21400,21380,21390,18841
10/13 14:10,21410,21410,21380,21390,40765
10/13 14:05,21400,21410,21390,21410,22253
10/13 14:00,21390,21400,21390,21400,52273
10/13 13:55,21370,21390,21370,21390,36376
10/13 13:50,21380,21380,21370,21370,3035
10/13 13:45,21380,21390,21370,21370,47143
10/13 13:40,21390,21390,21380,21390,3850
10/13 13:35,21380,21390,21380,21390,15414
10/13 13:30,21370,21390,21360,21390,48024
10/13 13:25,21380,21380,21370,21370,22749
10/13 13:20,21390,21390,21370,21380,9249
10/13 13:15,21370,21380,21360,21380,15931
10/13 13:10,21370,21370,21360,21360,11034
10/13 13:05,21380,21380,21350,21370,18774
10/13 13:00,21370,21380,21370,21370,21599
10/13 12:55,21370,21380,21370,21370,14536
10/13 12:50,21360,21370,21350,21370,25137
10/13 12:45,21390,21390,21360,21360,115127
10/13 12:40,21400,21400,21380,21390,127615
10/13 12:35,21330,21400,21330,21400,289245
10/13 11:35,21260,21260,21260,21260,4470
10/13 11:30,21270,21280,21260,21280,38518
10/13 11:25,21290,21290,21270,21280,18627
10/13 11:20,21280,21290,21270,21290,21089
10/13 11:15,21270,21270,21270,21270,19842
10/13 11:10,21270,21280,21250,21270,33849
10/13 11:05,21290,21300,21280,21280,15009
10/13 11:00,21310,21310,21280,21290,22344
10/13 10:55,21280,21300,21280,21300,53437
10/13 10:50,21280,21280,21210,21280,185549
10/13 10:45,21290,21300,21280,21280,42116
10/13 10:40,21310,21320,21290,21300,31434
10/13 10:35,21330,21330,21310,21320,20333
10/13 10:30,21320,21330,21310,21330,19094
10/13 10:25,21320,21320,21300,21310,20245
10/13 10:20,21310,21340,21310,21330,62552
10/13 10:15,21280,21320,21280,21310,51133
10/13 10:10,21270,21300,21260,21280,59581
10/13 10:05,21310,21330,21260,21270,134671
10/13 10:00,21310,21320,21300,21320,54719
10/13 09:55,21310,21330,21300,21320,41568
10/13 09:50,21350,21350,21300,21310,83785
10/13 09:45,21350,21360,21330,21340,34502
10/13 09:40,21370,21370,21330,21350,209838
10/13 09:35,21380,21390,21370,21370,95289
10/13 09:30,21400,21410,21380,21390,40301
10/13 09:25,21390,21410,21360,21390,67929
10/13 09:20,21400,21410,21370,21390,103975
10/13 09:15,21430,21450,21390,21390,188353
10/13 09:10,21440,21470,21430,21430,168722
10/13 09:05,21500,21510,21430,21440,354052
10/12 15:01,21340,21340,21340,21340,41773
10/12 15:00,21340,21360,21330,21340,118977
10/12 14:55,21320,21340,21310,21340,97207
10/12 14:50,21320,21320,21300,21310,24201
10/12 14:45,21330,21340,21310,21320,24437
10/12 14:40,21320,21340,21320,21330,6434
10/12 14:35,21320,21330,21320,21330,28334
10/12 14:30,21340,21350,21320,21320,18915
10/12 14:25,21340,21350,21330,21340,41620
10/12 14:20,21340,21350,21330,21330,79069
10/12 14:15,21330,21350,21330,21340,76517
10/12 14:10,21330,21340,21330,21330,16341
10/12 14:05,21310,21340,21290,21330,59700
10/12 14:00,21320,21320,21310,21310,7861
10/12 13:55,21320,21320,21310,21320,6388
10/12 13:50,21310,21330,21310,21310,21846
10/12 13:45,21310,21310,21310,21310,2344
10/12 13:40,21300,21310,21300,21300,14224
10/12 13:35,21310,21320,21290,21300,64942
10/12 13:30,21310,21320,21310,21310,23270
10/12 13:25,21310,21310,21300,21310,2866
10/12 13:20,21310,21320,21300,21310,11342
10/12 13:15,21300,21320,21290,21300,27630
10/12 13:10,21280,21300,21270,21300,11168
10/12 13:05,21290,21290,21270,21270,124779
10/12 13:00,21300,21310,21290,21290,131740
10/12 12:55,21320,21320,21290,21300,38435
10/12 12:50,21290,21320,21290,21310,70410
10/12 12:45,21280,21290,21280,21290,25775
10/12 12:40,21290,21290,21270,21280,156768
10/12 12:35,21260,21290,21240,21280,166085
10/12 11:35,21300,21300,21300,21300,4990
10/12 11:30,21310,21310,21300,21310,16455
10/12 11:25,21330,21330,21300,21310,41745
10/12 11:20,21320,21340,21320,21330,12107
10/12 11:15,21340,21350,21320,21320,75648
10/12 11:10,21360,21370,21340,21340,85147
10/12 11:05,21370,21380,21360,21360,52962
10/12 11:00,21370,21380,21370,21380,39853
10/12 10:55,21360,21380,21350,21370,16908
10/12 10:50,21380,21380,21350,21360,34547
10/12 10:45,21370,21380,21350,21370,88856
10/12 10:40,21320,21370,21320,21370,107357
10/12 10:35,21280,21330,21270,21310,189757
10/12 10:30,21300,21300,21280,21280,53766
10/12 10:25,21290,21310,21280,21290,66030
10/12 10:20,21290,21290,21260,21290,78905
10/12 10:15,21250,21300,21250,21290,57780
10/12 10:10,21270,21270,21250,21260,67342
10/12 10:05,21290,21300,21260,21260,48326
10/12 10:00,21280,21300,21280,21290,50016
10/12 09:55,21270,21290,21260,21280,38208
10/12 09:50,21280,21280,21270,21270,64624
10/12 09:45,21290,21290,21270,21280,61923
10/12 09:40,21310,21320,21290,21290,24729
10/12 09:35,21290,21320,21270,21320,82602
10/12 09:30,21310,21320,21280,21290,46032
10/12 09:25,21280,21310,21270,21310,77249
10/12 09:20,21310,21310,21260,21280,113031
10/12 09:15,21310,21320,21290,21310,65218
10/12 09:10,21360,21360,21290,21320,196609
10/12 09:05,21370,21380,21330,21360,274656
10/09 15:01,21410,21420,21410,21420,61005
10/09 15:00,21410,21420,21400,21410,117250
10/09 14:55,21420,21430,21390,21410,68651
10/09 14:50,21400,21420,21390,21420,36977
10/09 14:45,21400,21410,21390,21390,34952
10/09 14:40,21410,21420,21390,21400,80540
10/09 14:35,21370,21410,21360,21400,90934
10/09 14:30,21370,21390,21370,21370,26633
10/09 14:25,21360,21390,21350,21380,44906
10/09 14:20,21340,21370,21340,21360,28359
10/09 14:15,21340,21350,21330,21350,27837
10/09 14:10,21340,21340,21320,21330,12989
10/09 14:05,21330,21350,21320,21340,13048
10/09 14:00,21350,21350,21310,21330,62826
10/09 13:55,21370,21370,21340,21350,36734
10/09 13:50,21360,21400,21360,21380,36718
10/09 13:45,21360,21370,21360,21360,28031
10/09 13:40,21360,21360,21350,21350,2967
10/09 13:35,21370,21370,21350,21360,13293
10/09 13:30,21360,21370,21360,21360,15275
10/09 13:25,21380,21380,21340,21360,27108
10/09 13:20,21340,21370,21330,21370,56516
10/09 13:15,21340,21350,21330,21330,23611
10/09 13:10,21330,21350,21330,21340,62037
10/09 13:05,21330,21350,21330,21330,47461
10/09 13:00,21370,21370,21330,21330,44307
10/09 12:55,21380,21380,21360,21370,25607
10/09 12:50,21380,21390,21370,21380,19700
10/09 12:45,21380,21400,21350,21380,89644
10/09 12:40,21410,21420,21370,21370,259365
10/09 12:35,21400,21430,21400,21420,161379
10/09 11:35,21450,21450,21450,21450,11136
10/09 11:30,21470,21470,21440,21450,25819
10/09 11:25,21460,21480,21460,21470,68254
10/09 11:20,21470,21470,21450,21460,71794
10/09 11:15,21460,21470,21450,21470,19415
10/09 11:10,21460,21470,21450,21450,26592
10/09 11:05,21470,21500,21450,21470,36900
10/09 11:00,21470,21480,21460,21470,59132
10/09 10:55,21460,21470,21450,21470,11421
10/09 10:50,21470,21480,21440,21460,166816
10/09 10:45,21470,21480,21460,21470,31725
10/09 10:40,21470,21480,21460,21460,41065
10/09 10:35,21510,21520,21470,21470,93702
10/09 10:30,21510,21520,21490,21500,92421
10/09 10:25,21530,21540,21500,21510,116003
10/09 10:20,21510,21540,21510,21530,144046
10/09 10:15,21490,21520,21490,21510,74701
10/09 10:10,21480,21510,21480,21500,38108
10/09 10:05,21500,21520,21480,21480,46608
10/09 10:00,21500,21510,21470,21500,145066
10/09 09:55,21530,21540,21490,21500,97455
10/09 09:50,21530,21530,21510,21530,97817
10/09 09:45,21530,21540,21520,21520,61878
10/09 09:40,21590,21590,21530,21530,141257
10/09 09:35,21520,21590,21510,21590,156581
10/09 09:30,21550,21560,21510,21520,194100
10/09 09:25,21560,21580,21530,21550,226700
10/09 09:20,21620,21630,21560,21560,194949
10/09 09:15,21560,21630,21560,21630,175367
10/09 09:10,21560,21600,21560,21560,125891
10/09 09:05,21630,21650,21560,21560,441329
10/08 15:01,21500,21500,21500,21500,63735
10/08 15:00,21480,21500,21460,21480,246031
10/08 14:55,21480,21490,21480,21480,38397
10/08 14:50,21490,21500,21480,21480,73235
10/08 14:45,21500,21510,21490,21490,64558
10/08 14:40,21480,21510,21480,21490,51661
10/08 14:35,21490,21500,21480,21480,80585
10/08 14:30,21500,21500,21460,21480,145258
10/08 14:25,21510,21520,21490,21490,13726
10/08 14:20,21500,21510,21480,21510,89236
10/08 14:15,21490,21510,21490,21500,16236
10/08 14:10,21510,21520,21490,21500,19588
10/08 14:05,21530,21540,21510,21510,26452
10/08 14:00,21520,21530,21510,21530,17451
10/08 13:55,21500,21530,21500,21520,76868
10/08 13:50,21490,21510,21490,21510,14847
10/08 13:45,21500,21510,21480,21490,25491
10/08 13:40,21480,21510,21480,21500,75755
10/08 13:35,21490,21490,21470,21480,41488
10/08 13:30,21480,21500,21470,21490,70951
10/08 13:25,21490,21500,21480,21480,25905
10/08 13:20,21480,21490,21450,21480,57900
10/08 13:15,21500,21510,21470,21480,53128
10/08 13:10,21500,21510,21490,21500,77350
10/08 13:05,21500,21520,21490,21500,34232
10/08 13:00,21520,21530,21490,21500,129907
10/08 12:55,21560,21570,21520,21530,84049
10/08 12:50,21530,21590,21520,21560,177695
10/08 12:45,21500,21530,21500,21520,67750
10/08 12:40,21510,21520,21490,21510,48950
10/08 12:35,21520,21540,21500,21510,144205
10/08 11:35,21450,21450,21450,21450,9325
10/08 11:30,21470,21480,21450,21460,61884
10/08 11:25,21470,21480,21460,21480,42909
10/08 11:20,21510,21530,21470,21470,75428
10/08 11:15,21500,21540,21490,21520,187914
10/08 11:10,21500,21520,21490,21500,101002
10/08 11:05,21500,21520,21490,21500,122831
10/08 11:00,21400,21520,21400,21500,421642
10/08 10:55,21350,21410,21350,21400,261346
10/08 10:50,21360,21370,21340,21360,33009
10/08 10:45,21360,21370,21340,21350,41687
10/08 10:40,21310,21370,21310,21360,207156
10/08 10:35,21320,21320,21280,21320,71239
10/08 10:30,21330,21340,21310,21320,25728
10/08 10:25,21340,21350,21320,21330,155111
10/08 10:20,21320,21340,21300,21330,75664
10/08 10:15,21300,21330,21300,21320,162979
10/08 10:10,21270,21300,21260,21290,53074
10/08 10:05,21280,21310,21270,21270,207275
10/08 10:00,21300,21310,21280,21290,90018
10/08 09:55,21270,21310,21270,21300,211693
10/08 09:50,21250,21280,21240,21270,63381
10/08 09:45,21260,21260,21230,21250,71364
10/08 09:40,21270,21280,21250,21260,61543
10/08 09:35,21280,21290,21260,21270,70836
10/08 09:30,21270,21290,21240,21280,132691
10/08 09:25,21220,21280,21210,21270,248081
10/08 09:20,21200,21220,21190,21220,93206
10/08 09:15,21200,21220,21180,21200,125036
10/08 09:10,21200,21210,21180,21200,95688
10/08 09:05,21220,21240,21190,21190,424862
10/07 15:01,21070,21080,21070,21080,49444
10/07 15:00,21080,21080,21050,21060,131436
10/07 14:55,21090,21090,21060,21080,41194
10/07 14:50,21090,21100,21070,21080,21384
10/07 14:45,21070,21100,21070,21090,125106
10/07 14:40,21020,21080,21020,21080,96091
10/07 14:35,21020,21030,21010,21020,14863
10/07 14:30,21000,21010,20990,21010,66861
10/07 14:25,21020,21020,21000,21000,54446
10/07 14:20,21010,21030,21010,21020,68707
10/07 14:15,21020,21030,21010,21020,55292
10/07 14:10,21020,21030,21010,21020,58003
10/07 14:05,21020,21020,21010,21020,8822
10/07 14:00,21020,21020,21010,21020,10847
10/07 13:55,21020,21020,21010,21020,1173
10/07 13:50,21010,21020,21010,21020,9220
10/07 13:45,21020,21030,21010,21020,17655
10/07 13:40,21020,21020,21010,21020,2673
10/07 13:35,21030,21040,21000,21020,40810
10/07 13:30,21040,21040,21030,21030,5792
10/07 13:25,21040,21050,21030,21040,14278
10/07 13:20,21030,21050,21020,21050,21244
10/07 13:15,21020,21030,21010,21030,19743
10/07 13:10,21020,21030,21020,21020,10678
10/07 13:05,21010,21030,21010,21020,28796
10/07 13:00,21000,21010,21000,21010,8258
10/07 12:55,21010,21010,20990,21000,18030
10/07 12:50,21000,21010,20980,21010,62406
10/07 12:45,21010,21010,20990,21010,52808
10/07 12:40,21010,21020,21000,21010,27853
10/07 12:35,21000,21010,20990,21010,84460
10/07 11:35,21000,21000,21000,21000,6690
10/07 11:30,21000,21010,20990,21000,49059
10/07 11:25,21040,21040,20990,21000,122174
10/07 11:20,21030,21060,21020,21040,52052
10/07 11:15,21050,21060,21020,21030,92895
10/07 11:10,21030,21060,21010,21060,83678
10/07 11:05,21000,21040,20990,21030,67797
10/07 11:00,20970,21010,20970,20990,169481
10/07 10:55,20960,20970,20950,20970,17673
10/07 10:50,20930,20960,20930,20960,77288
10/07 10:45,20920,20930,20920,20920,21490
10/07 10:40,20920,20920,20910,20920,3522
10/07 10:35,20930,20930,20910,20920,62694
10/07 10:30,20940,20950,20930,20930,65218
10/07 10:25,20940,20950,20930,20940,16664
10/07 10:20,20920,20940,20910,20930,49737
10/07 10:15,20910,20920,20900,20920,42999
10/07 10:10,20900,20920,20900,20900,26461
10/07 10:05,20920,20930,20890,20900,95983
10/07 10:00,20910,20930,20900,20930,81990
10/07 09:55,20900,20910,20890,20910,42736
10/07 09:50,20910,20930,20890,20900,124884
10/07 09:45,20870,20910,20870,20910,75075
10/07 09:40,20880,20890,20860,20870,93043
10/07 09:35,20900,20900,20870,20880,97059
10/07 09:30,20900,20910,20890,20900,49022
10/07 09:25,20900,20910,20880,20900,81436
10/07 09:20,20890,20890,20870,20890,52775
10/07 09:15,20910,20920,20890,20900,180118
10/07 09:10,20880,20920,20870,20910,178139
10/07 09:05,20840,20890,20820,20880,576369
10/06 15:01,21100,21100,21090,21090,45277
10/06 15:00,21070,21100,21070,21090,137283
10/06 14:55,21090,21100,21070,21080,110098
10/06 14:50,21080,21100,21080,21090,49105
10/06 14:45,21080,21090,21070,21080,75170
10/06 14:40,21070,21090,21070,21080,82948
10/06 14:35,21080,21090,21060,21070,95940
10/06 14:30,21070,21090,21060,21070,73565
10/06 14:25,21080,21090,21070,21070,20034
10/06 14:20,21070,21080,21060,21080,25723
10/06 14:15,21060,21070,21060,21070,16916
10/06 14:10,21080,21080,21050,21060,47826
10/06 14:05,21080,21090,21070,21080,18600
10/06 14:00,21080,21100,21070,21090,64862
10/06 13:55,21080,21080,21070,21080,34056
10/06 13:50,21090,21100,21090,21090,22508
10/06 13:45,21090,21100,21090,21090,17275
10/06 13:40,21080,21100,21080,21100,57962
10/06 13:35,21090,21100,21080,21080,225975
10/06 13:30,21080,21090,21070,21090,49413
10/06 13:25,21070,21080,21060,21080,52768
10/06 13:20,21060,21080,21060,21080,7532
10/06 13:15,21060,21070,21060,21060,52606
10/06 13:10,21060,21070,21050,21060,9111
10/06 13:05,21050,21060,21040,21050,18082
10/06 13:00,21070,21070,21050,21050,38434
10/06 12:55,21080,21090,21070,21070,28305
10/06 12:50,21080,21090,21070,21080,50298
10/06 12:45,21060,21080,21060,21070,48908
10/06 12:40,21080,21090,21060,21060,37679
10/06 12:35,21060,21100,21060,21090,250725
10/06 11:35,21070,21070,21070,21070,13489
10/06 11:30,21060,21070,21050,21060,31281
10/06 11:25,21060,21090,21060,21070,88374
10/06 11:20,21070,21090,21070,21070,56540
10/06 11:15,21060,21080,21060,21070,31575
10/06 11:10,21060,21080,21060,21060,65177
10/06 11:05,21040,21060,21040,21060,36307
10/06 11:00,21050,21050,21030,21040,49055
10/06 10:55,21060,21080,21050,21060,48918
10/06 10:50,21040,21090,21040,21060,241538
10/06 10:45,21020,21040,21020,21040,51487
10/06 10:40,21000,21020,20990,21020,33397
10/06 10:35,21010,21020,21000,21000,34766
10/06 10:30,21010,21040,21010,21020,72983
10/06 10:25,21010,21020,21000,21010,16314
10/06 10:20,21010,21020,20990,21010,81198
10/06 10:15,21020,21030,21010,21010,65107
10/06 10:10,21020,21030,21010,21020,80242
10/06 10:05,21020,21050,21010,21020,91566
10/06 10:00,20980,21030,20980,21020,206851
10/06 09:55,20980,20990,20960,20980,100828
10/06 09:50,20950,20980,20930,20970,109030
10/06 09:45,20930,20950,20920,20940,89058
10/06 09:40,20970,20990,20920,20930,154639
10/06 09:35,20970,20990,20960,20970,114176
10/06 09:30,21010,21020,20970,20970,141581
10/06 09:25,21030,21040,21010,21010,72639
10/06 09:20,21020,21050,21020,21030,81975
10/06 09:15,21050,21060,21010,21020,107153
10/06 09:10,21030,21060,21030,21050,115324
10/06 09:05,21050,21070,21010,21040,586588
10/05 15:01,20870,20870,20870,20870,56511
10/05 15:00,20880,20890,20860,20880,150241
10/05 14:55,20890,20890,20870,20880,27429
10/05 14:50,20880,20900,20880,20890,65687
10/05 14:45,20900,20900,20870,20880,43291
10/05 14:40,20920,20920,20890,20900,121983
10/05 14:35,20930,20930,20910,20920,6639
10/05 14:30,20910,20930,20900,20930,46230
10/05 14:25,20910,20920,20900,20910,21818
10/05 14:20,20900,20910,20890,20910,48993
10/05 14:15,20890,20900,20890,20900,57647
10/05 14:10,20890,20900,20890,20890,67693
10/05 14:05,20890,20890,20880,20880,15735
10/05 14:00,20870,20890,20860,20880,22488
10/05 13:55,20880,20890,20860,20870,111085
10/05 13:50,20900,20900,20880,20890,80973
10/05 13:45,20900,20910,20890,20900,43534
10/05 13:40,20900,20910,20890,20900,13928
10/05 13:35,20880,20920,20880,20900,74934
10/05 13:30,20880,20890,20870,20870,72315
10/05 13:25,20890,20900,20880,20880,21964
10/05 13:20,20890,20900,20880,20890,5903
10/05 13:15,20880,20890,20860,20890,22980
10/05 13:10,20870,20880,20870,20880,20623
10/05 13:05,20860,20870,20860,20870,39397
10/05 13:00,20890,20900,20860,20860,76883
10/05 12:55,20900,20910,20900,20900,21974
10/05 12:50,20900,20910,20890,20910,29981
10/05 12:45,20920,20920,20890,20900,31549
10/05 12:40,20910,20930,20910,20920,8589
10/05 12:35,20920,20930,20900,20920,57028
10/05 11:35,20930,20930,20930,20930,8908
10/05 11:30,20930,20940,20910,20940,36019
10/05 11:25,20920,20930,20920,20920,22455
10/05 11:20,20930,20930,20910,20920,21352
10/05 11:15,20940,20940,20920,20930,25902
10/05 11:10,20930,20940,20920,20940,27268
10/05 11:05,20920,20930,20900,20920,76282
10/05 11:00,20910,20920,20900,20920,34490
10/05 10:55,20930,20930,20910,20910,13441
10/05 10:50,20900,20940,20900,20930,132838
10/05 10:45,20910,20920,20890,20910,28908
10/05 10:40,20910,20910,20880,20910,93625
10/05 10:35,20930,20930,20900,20910,29725
10/05 10:30,20930,20950,20920,20930,29750
10/05 10:25,20940,20950,20930,20930,34259
10/05 10:20,20930,20950,20910,20930,80492
10/05 10:15,20950,20960,20920,20920,108356
10/05 10:10,20960,20960,20940,20950,85393
